"code_unique","leaf_code","tree","cohort","leaf","sp","obs_date","Check list_SILVATECH","Comment","team_climbers","team_labecophysio","UC_Rank","code_unique...10","date_fluch_min","date_fluch_max","Age_leaf_max","Age_leaf_min","leaf_anat","leaf_thickness","leaf_area","leaf_drymass","LMA_leaf","Overlap","note_leafArea","code_unique...22","nb_tablets_LMA","tablet_diameter","tablet_dry_mass_1","tablet_dry_mass_2","LMA_lamina","Comment_Leaf_integrity_Scan","file_name_spectro","fv_/_fm","Co","phy_osmo","PTLP","Curve_Name_Li-6800","Author_adjustment_Li","Curve_adj._quality","gm","total number of points","nombre points enleves","sum of squares","Vcmax(25)","Jmax(25)","was TPU ignored while fitting ?","Comment_1","comments_Licor","comments fitting","code_unique_match","date","Age_leaf_mid","Age_leaf_range","SampleID_num.x","Vcmax25","Jmax25","TPU25","Rday25","StdError_Vcmax25","StdError_Jmax25","StdError_TPU25","StdError_Rday25","Tleaf.x","RHs","Qin.x","Patm","sigma","AIC","Model","Fitting_method","Nmass","Cmass","Smass","SampleID.x","Vcmax_Estimate","Jmax_Estimate","Rd_Estimate","Vcmax_Std. Error","Jmax_Std. Error","Rd_Std. Error","RMSE","Vcmax_QC","Jmax_QC","Vcmax_Estimate_tpu","Jmax_Estimate_tpu","Rd_Estimate_tpu","TPU_Estimate","Vcmax_Std.Error_tpu","Jmax_Std.Error_tpu","Rd_Std.Error_tpu","TPU_Std.Error","RMSE_tpu","TPU_improved_vcmax","TPU_improved_rmse","TPU_created_spuriousjmax","TPU_improved_both","useTPU","Vcmax_Estimate_final","Jmax_Estimate_final","Rd_Estimate_final","TPU_Estimate_final","Vcmax_Std.Error_final","Jmax_Std.Error_final","Rd_Std.Error_final","TPU_Std.Error_final","RMSE_final","filename","SampleID.y","obs","A","Ci","CO2_s","CO2_r","gsw","Pa","Qin.y","RHcham","Tleaf.y","SampleID_num.y","Narea","Carea","CNratio","Vcmax25mass","month","cica","vpd","g1.spots","julian_date","LMA_leaf_QC_dist","thickness_QC_dist","leaf_area_QC_dist","leaf_drymass_QC_dist","Narea_QC_dist","Nmass_QC_dist","Cmass_QC_dist","PTLP_QC_dist","Vcmax_Estimate_final_QC_dist","Jmax_Estimate_final_QC_dist","TPU_Estimate_final_QC_dist","QC_totals"
"23.1.3_20220315","23.1.3","23","1","3","Sterculia_pruriens","44635","ok",NA,"I.Clocher_&_J.Cazal","C.Stahl_&_P.Heuret",1,"23.1.3_20220315","44271","44292",364,343,1,0.293333333333333,NA,1.4489,NA,NA,NA,"23.1.3_20220315",2,0.8,0.0158,NA,157.245222929936,"To Complete","25,26,27",0.776,630,-1.575,-1.9414,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA","# indiqué UC2 dans le fichier général ?","NA","NA",TRUE,2022-03-15,353.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,48.28,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7622377622378,NA,"Mar",NA,NA,NA,74,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"23.1.3_20221011","23.1.3","23","1","3","Sterculia_pruriens","44845","ok",NA,"I.Clocher_&_N.Besson","I.Marechaux",1,"23.1.3_20221011","44761","44782",84,63,0,0.32,112.73,1.7577,155.921227712233,NA,NA,"23.1.3_20221011",NA,NA,NA,NA,NA,"To Complete","22,23,24",0.803,511,-1.2775,-1.69388,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-10-11,73.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,49.9,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.697596025903,7780.46926284041,38.3846153846154,NA,"Oct",NA,NA,NA,284,0,0,0,0,0,0,0,0,NA,NA,NA,0
"23.1.3_20221124","23.1.3","23","1","3","Sterculia_pruriens","24/11/2022","ok",NA,"NBesson_JC","I.Clocher_&_N.Besson",1,"23.1.3_20221124","44761","44782",128,107,0,0.305,NA,0.8774,NA,NA,NA,"23.1.3_20221124",NA,NA,NA,NA,NA,"To Complete","7,8,9",0.811,632,-1.58,-1.94556,"Sterculia_23.1.3","N.Besson","1","30","212","8","3.3757600000000001",22.38970180345,37.4982277074775,"no",NA,"Flow = 500, Fan = 4500 Même toupet que la courbe n° du Sterculia #23,  Avant courbe A = 14 et gsw = 0.25. Stop à CO2 = 1400 car plateau ++ à A = 26","QC OK, Fitting parfais lorsqu'on ignore pas TPU, sinon les points de la courbes dyn ne s'alignent pas sur la courbe de regénération du Ru-BP",TRUE,2022-11-24,117.5,21,"111",92.1299824095957,NA,7.8864872873239,0.331950992993026,0.419423564120989,NA,0.0216161112203888,0.0546700435093245,34.4013294558625,70.0757949243688,1200.00314521563,100.930941749027,0.327591024854131,138.448178931894,"Ac_Aj_Ap","A-Ci curve",1.2,48.12,0.19,"23.1.3_20221124",43.5207456251298,123.909057798262,0.285578517875911,0.474759680945336,NA,0.0484734107378451,10.9829777923961,"good","good",43.3842815812173,130.919846911048,0.268640057536225,8.75131633342194,0.443250985269812,NA,0.0486426448590355,NA,4.32912554120558,1,1,0,2,2,43.3842815812173,130.919846911048,0.268640057536225,8.75131633342194,0.443250985269812,NA,0.0486426448590355,NA,4.32912554120558,"ACi_23.1.3_20221124.xlsx","23.1.3_20221124",64,15.0438985621955,308.444299525834,394.203571428571,415.967571428571,0.33737587509424,100.939,1199.93571428571,69.9535059276413,34.6563,111,NA,NA,40.1,NA,"Nov",0.947678613683141,1.65865949539109,23.3270842024258,328,NA,0,NA,0,NA,0,0,0,0,0,0,0
"23.1.3_20230308","23.1.3","23","1","3","Sterculia_pruriens","44993","ajout listing",NA,"J.Cazal_&_Alpha","N.Besson",1,"23.1.3_20230308","44761","44782",232,211,0,0.292,79.598,1.2285,154.338,NA,"ToComplete","23.1.3_20230308",NA,NA,NA,NA,NA,"ToComplete","16,17,18",0.759,672,-1.68,-2.02876,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2023-03-08,221.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,49.64,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.89968,7661.33832,36.5,NA,"Mar",NA,NA,NA,67,0,0,0,0,0,0,0,0,NA,NA,NA,0
"23.1.4_20220315","23.1.4","23","1","4","Sterculia_pruriens","44635","ok",NA,"I.Clocher_&_J.Cazal","C.Stahl_&_P.Heuret",1,"23.1.4_20220315","44271","44292",364,343,0,0.316666666666667,NA,1.7543,NA,NA,NA,"23.1.4_20220315",NA,NA,NA,NA,NA,"To Complete","22,23,24",0.729,636,-1.59,-1.95388,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA","# indiqué UC2 dans le fichier général ?","NA","NA",TRUE,2022-03-15,353.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,47.5,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6715328467153,NA,"Mar",NA,NA,NA,74,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"23.1.5_20220315","23.1.5","23","1","5","Sterculia_pruriens","44635","ok",NA,"I.Clocher_&_J.Cazal","C.Stahl_&_P.Heuret",1,"23.1.5_20220315","44271","44292",364,343,0,0.306666666666667,NA,1.3452,NA,NA,NA,"23.1.5_20220315",NA,NA,NA,NA,NA,"To Complete","16,17,18",0.806,741,-1.8525,-2.17228,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA","# indiqué UC2 dans le fichier général ?","NA","NA",TRUE,2022-03-15,353.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,48.26,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9710144927536,NA,"Mar",NA,NA,NA,74,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"24.1.1_20220215","24.1.1","24","1","1","Sterculia_pruriens","44607","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"24.1.1_20220215","44127","44140",480,467,0,0.34,28.168,0.4164,147.827321783584,NA,NA,"24.1.1_20220215",NA,NA,NA,NA,NA,"To Complete","10,11,12",0.812,617,-1.5425,-1.91436,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-15,473.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,49.04,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.306163021869,7249.45186026697,33.3605442176871,NA,"Feb",NA,NA,NA,46,0,0,0,0,0,0,0,0,NA,NA,NA,0
"24.1.1_20220630","24.1.1","24","1","1","Sterculia_pruriens","30/06/2022","ok",NA,"I.Clocher_&_Alpha","I.Clocher_&_L.Bonhomme_&_C.Stahl",1,"24.1.1_20220630","44677","44698",65,44,0,0.34,44.98,NA,NA,NA,"leaf area doube checked, leaf age double checked. Drymass doubled? ==> NA","24.1.1_20220630",NA,NA,NA,NA,NA,"To Complete","1,2,3",0.659,702,-1.755,-2.09116,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-06-30,54.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,50.44,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1007751937984,NA,"Jun",NA,NA,NA,181,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0
"24.1.1_20221014","24.1.1","24","1","1","Sterculia_pruriens","14/10/2022","ok",NA,"I.Clocher_&_J.Cazal","P.Heuret",1,"24.1.1_20221014","44677","44698",171,150,0,0.295,NA,0.5737,NA,NA,NA,"24.1.1_20221014",NA,NA,NA,NA,NA,"To Complete","14,15,16",0.328,1169,-2.9225,-3.06252,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-10-14,160.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,50.31,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6808510638298,NA,"Oct",NA,NA,NA,287,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"24.1.1_20221124","24.1.1","24","1","1","Sterculia_pruriens","24/11/2022","ok",NA,"NBesson_JC","I.Clocher_&_N.Besson",1,"24.1.1_20221124","44677","44698",212,191,0,0.345,NA,0.4983,NA,NA,NA,"24.1.1_20221124",NA,NA,NA,NA,NA,"To Complete","13,14,15",0.803,645,-1.6125,-1.9726,"Sterculia_24.1.1","N.Besson","1","3.4649999999999999","299","0","50.200209999999998",22.9774547062961,51.4672320614702,"no",NA,"Flow = 500, Fan = 4500, Avant courbe A = 4.5 et gsw environ à 0.06, belle courbe avec plateau à A = 36","QC OK, Fitting OK",TRUE,2022-11-24,201.5,21,"112",86.1533101781228,NA,11.5268780006684,2.35688971781308,0.609005116957099,NA,0.0501419043804143,0.136777595798696,34.2171491977226,70.1760777136483,1199.9999087567,101.028161503955,0.993845118014214,852.832760139152,"Ac_Ap","A-Ci curve",1.43,50.58,0.21,"24.1.1_20221124",41.770455021806,181.926415391999,2.40396496651469,0.904254677174451,NA,0.157509904911072,14.3956878949184,"good","good",41.770455021806,182.044350579185,2.40396496651469,12.3865218896836,0.904254677174451,NA,0.157509904911072,NA,14.3915472079227,0,1,0,1,1,41.770455021806,182.044350579185,2.40396496651469,12.3865218896836,0.904254677174451,NA,0.157509904911072,NA,14.3915472079227,"ACi_24.1.1_20221124.xlsx","24.1.1_20221124",64,8.12013079317738,261.535311762122,398.337125,415.927625,0.104503970434654,101.031625,1200.02125,70.2874545884801,34.2646375,112,NA,NA,35.3706293706294,NA,"Nov",0.957707786300561,1.61749532048398,28.8001080266602,328,NA,0,NA,0,NA,0,0,0,0,0,0,0
"24.1.2_20220215","24.1.2","24","1","2","Sterculia_pruriens","44607","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"24.1.2_20220215","44127","44140",480,467,0,0.43,68.606,0.9983,145.512054339271,NA,NA,"24.1.2_20220215",NA,NA,NA,NA,NA,"To Complete","13,14,15",0.787,734,-1.835,-2.15772,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-15,473.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,48.82,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.812960965513,7103.89849284319,32.7651006711409,NA,"Feb",NA,NA,NA,46,0,0,0,0,0,0,0,0,NA,NA,NA,0
"24.1.2_20220630","24.1.2","24","1","2","Sterculia_pruriens","30/06/2022","ok",NA,"I.Clocher_&_Alpha","I.Clocher_&_L.Bonhomme_&_C.Stahl",1,"24.1.2_20220630","44677","44698",65,44,1,0.34,90.605,1.314,145.02510898957,NA,NA,"24.1.2_20220630",1,0.8,0.0055,NA,109.474522292994,"To Complete","4,5,6",0.626,723,-1.8075,-2.13484,"24.1.2","N.Besson","1","30","299","11","27.470330000000001",34.604858961372,52.2458015530131,"yes",NA,NA,"QC OK, Fitting OK",TRUE,2022-06-30,54.5,21,"113",67.8327293926204,105.918958268343,5.81840215523723,-0.96489857311635,0.487789158827307,0.475309767658936,0.0427684704473852,0.0515478729758812,34.8629028846154,68.9092964645936,1200.00084089823,101.117755494505,0.362018152613871,250.915256496675,"Ac_Aj_Ap","A-Ci curve",1.37,50.88,0.15,"24.1.2_20220630",30.1216230012183,78.8074882881542,-1.00151998166375,0.742985949377616,NA,0.0626258138223387,5.97433012683831,"good","good",30.1235750754452,78.8867655379222,-1.00131939808645,6.16776944378175,0.731017292522813,NA,0.0622416553560304,NA,5.94379586848391,1,1,0,2,2,30.1235750754452,78.8867655379222,-1.00131939808645,6.16776944378175,0.731017292522813,NA,0.0622416553560304,NA,5.94379586848391,"ACi_24.1.2_20220630.xlsx","24.1.2_20220630",64,6.55136144045339,202.608701127655,392.18075,413.341375,0.0587314612017236,101.125125,1200.01,69.2453245802908,34.863975,113,198.684399315711,7378.87754538933,37.1386861313869,0.207712824939932,"Jun",0.948805935529682,1.74328502689985,24.4704514629648,181,0,0,0,0,0,0,0,0,0,0,0,0
"24.1.2_20221014","24.1.2","24","1","2","Sterculia_pruriens","14/10/2022","ok",NA,"I.Clocher_&_J.Cazal","P.Heuret",1,"24.1.2_20221014","44677","44698",171,150,0,0.286,NA,0.9711,NA,NA,NA,"24.1.2_20221014",2,0.8,0.0055,0.0052,106.488853503185,"To Complete","17,18,19",0.389,995,-2.4875,-2.7006,"cerculeria_24_1_2","N.Besson","1","5.1459999999999999","299","49","15.414440000000001",6.11567,9.59244,"yes",NA,NA,"QC OK, Fitting OK après nettoyage, A faible",TRUE,2022-10-14,160.5,21,"114",11.6315406689102,17.2752266675366,1.06254506590889,-0.373113311179117,0.347757366328323,0.262079309607735,0.0263159129429398,0.0385660046895511,35.0640754692833,69.9632825643868,1200.00071123842,101.213653888347,0.258208568638602,48.0547837437183,"Ac_Aj_Ap","A-Ci curve",1.42,50.74,0.2,"24.1.2_20221014",5.03038910623853,12.3434719482789,-0.389734623418547,0.511310302712551,NA,0.0406246425293465,3.40669252907553,"good","good",5.02988594037361,12.6265963353364,-0.389883168442792,0.96646675908063,0.433896840963751,NA,0.0402372709674866,NA,3.38387471517218,1,1,0,2,2,5.02988594037361,12.6265963353364,-0.389883168442792,0.96646675908063,0.433896840963751,NA,0.0402372709674866,NA,3.38387471517218,"ACi_24.1.2_20221014.xlsx","24.1.2_20221014",64,1.80657763462918,249.587600432797,402.309571428571,413.857,0.0202224426608725,101.227857142857,1199.97714285714,69.676238755326,34.9559,114,NA,NA,35.7323943661972,NA,"Oct",0.972098022816023,1.69278787568192,45.329022151831,287,NA,0,NA,0,NA,0,0,0,0,0,0,0
"24.1.2_20221124","24.1.2","24","1","2","Sterculia_pruriens","24/11/2022","ok",NA,"NBesson_JC","I.Clocher_&_N.Besson",1,"24.1.2_20221124","44677","44698",212,191,1,0.324,NA,1.1373,NA,NA,NA,"24.1.2_20221124",2,0.8,0.0052,0.0057,108.479299363057,"To Complete","16,17,18",0.769,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-11-24,201.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,51.06,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.734693877551,NA,"Nov",NA,NA,NA,328,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,0
"24.1.3_20220215","24.1.3","24","1","3","Sterculia_pruriens","44607","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"24.1.3_20220215","44127","44140",480,467,1,0.383333333333333,82.937,1.0521,126.855323920566,NA,NA,"24.1.3_20220215",2,0.8,0.011,NA,109.474522292994,"To Complete","16,17,18",0.809,703,-1.7575,-2.09324,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-15,473.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,49.55,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.6999650337,6285.68130026406,31.1635220125786,NA,"Feb",NA,NA,NA,46,0,0,0,0,0,0,0,0,NA,NA,NA,0
"24.1.3_20220630","24.1.3","24","1","3","Sterculia_pruriens","30/06/2022","ok",NA,"I.Clocher_&_Alpha","I.Clocher_&_L.Bonhomme_&_C.Stahl",1,"24.1.3_20220630","44677","44698",65,44,0,0.29,82.708,0.6587,79.6416307975045,NA,NA,"24.1.3_20220630",NA,NA,NA,NA,NA,"To Complete","7,8,9",0.741,726,-1.815,-2.14108,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-06-30,54.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,50.15,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5520384968806,3994.02778449485,40.12,NA,"Jun",NA,NA,NA,181,0,0,0,0,1,0,0,0,NA,NA,NA,1
"24.1.3_20221014","24.1.3","24","1","3","Sterculia_pruriens","14/10/2022","ok",NA,"I.Clocher_&_J.Cazal","P.Heuret",1,"24.1.3_20221014","44677","44698",171,150,0,0.27,NA,0.8888,NA,NA,NA,"24.1.3_20221014",NA,NA,NA,NA,NA,"To Complete","20,21,22",0.352,1022,-2.555,-2.75676,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-10-14,160.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,49.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0265486725664,NA,"Oct",NA,NA,NA,287,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"24.1.3_20221124","24.1.3","24","1","3","Sterculia_pruriens","24/11/2022","ok",NA,"NBesson_JC","I.Clocher_&_N.Besson",1,"24.1.3_20221124","44677","44698",212,191,0,0.289,NA,2.4175,NA,NA,NA,"24.1.3_20221124",NA,NA,NA,NA,NA,"To Complete","19,20,21",0.753,730,-1.825,-2.1494,"Sterculia_24.1.3","N.Besson","1","15.397","294","9","12.21116",23.6033424504055,41.2165003706073,"yes",NA,"Flow = 500, Fan = 4500, Avant courbe A = 14 et gsw = 0.2, courbe faite sous le carbet car menace de pluie. Magnifique plateau à 34","QC OK, Fitting OK",TRUE,2022-11-24,201.5,21,"115",89.4813784896061,190.272197560739,10.0056797510868,-1.47517036442205,0.417957986767252,0.682793479385822,0.0404337885453925,0.064087051461923,33.7374886722546,69.9503803211931,1199.99821691772,101.021196374582,0.428000115616773,345.337835001962,"Ac_Aj_Ap","A-Ci curve",1.23,49.94,0.19,"24.1.3_20221124",46.2060169278954,146.178576523189,-1.64075214009553,0.582049699619062,NA,0.075919483630521,6.88826003606205,"good","good",46.2060169278954,146.178576523189,-1.64075214009553,NA,0.582049699619062,NA,0.075919483630521,NA,6.88826003606205,0,0,0,0,0,46.2060169278954,146.178576523189,-1.64075214009553,NA,0.582049699619062,NA,0.075919483630521,NA,6.88826003606205,"ACi_24.1.3_20221124.xlsx","24.1.3_20221124",64,15.8868254297718,278.322093169572,394.296571428571,416.137428571429,0.25035077392572,101.032857142857,1199.99571428571,70.0688706885978,33.4623571428571,115,NA,NA,40.6016260162602,NA,"Nov",0.947515278263154,1.55834149440831,22.5364050638177,328,NA,0,NA,0,NA,0,0,0,0,0,NA,0
"24.1.4_20220215","24.1.4","24","1","4","Sterculia_pruriens","44607","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"24.1.4_20220215","44127","44140",480,467,0,0.316666666666667,85.12,0.7784,91.4473684210526,NA,"leaf area checked","24.1.4_20220215",NA,NA,NA,NA,NA,"To Complete","19,20,21",0.805,746,-1.865,-2.18268,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-15,473.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,49.18,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.427631578947,4497.38157894737,33.4557823129252,NA,"Feb",NA,NA,NA,46,0,0,0,0,0,0,0,0,NA,NA,NA,0
"24.1.5_20220215","24.1.5","24","1","5","Sterculia_pruriens","44607","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"24.1.5_20220215","44127","44140",480,467,0,0.346666666666667,71.937,1.0122,140.706451478377,NA,NA,"24.1.5_20220215",NA,NA,NA,NA,NA,"To Complete","22,23,24",0.798,709,-1.7725,-2.10572,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-15,473.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,49.57,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.43141915843,6974.81879978314,33.9520547945205,NA,"Feb",NA,NA,NA,46,0,0,0,0,0,0,0,0,NA,NA,NA,0
"3.1.1_20220302","3.1.1","3","1","1","Caryocar_glabrum","44622","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"3.1.1_20220302","44403","44425",219,197,0,0.217666666666667,60.541,0.8526,140.830181199518,NA,"Full_leaf_w_petiole","3.1.1_20220302",NA,NA,NA,NA,NA,"To Complete","16,17,18",0.777,568,-1.42,-1.81244,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-03-02,208,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,48.88,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.670933747378,6883.77925703242,37.8914728682171,NA,"Mar",NA,NA,NA,61,0,0,0,0,0,0,0,0,NA,NA,NA,0
